model,sample_size,run_number,epoch,train_loss,train_acc,train_auc,train_bal_acc,val_loss,val_acc,val_auc,val_bal_acc
quixer,100,45,0,0.720153923034668,28.0,0.6203222453222453,0.501039501039501,0.6730054403079375,74.23664122137404,0.8678377606398172,0.5
quixer,100,45,1,0.6621886372566224,74.0,0.45322245322245325,0.5,0.6247332046050151,74.23664122137404,0.8562220318004379,0.5
quixer,100,45,2,0.6178165769577026,74.0,0.5462577962577962,0.5,0.5949853517626988,74.23664122137404,0.7872226982766828,0.5
quixer,100,45,3,0.5925625228881836,74.0,0.5602910602910603,0.5,0.5795083223408415,74.23664122137404,0.8418927925354661,0.5
quixer,100,45,4,0.5801966619491578,74.0,0.5498960498960499,0.5,0.5718157100313492,74.23664122137404,0.8511758545177568,0.5
quixer,100,45,5,0.5724086034297943,74.0,0.6548856548856549,0.5,0.570144790501995,74.23664122137404,0.8604208321431972,0.5
quixer,100,45,6,0.5726768934726715,74.0,0.6366943866943867,0.5,0.572823595227176,74.23664122137404,0.8533180995905931,0.5
quixer,100,45,7,0.5777382826805115,74.0,0.5571725571725572,0.5,0.5762034108620564,74.23664122137404,0.753756069694373,0.5
quixer,100,45,8,0.5786271858215332,74.0,0.670997920997921,0.5,0.5750362679703545,74.23664122137404,0.5709416357231266,0.5
quixer,100,45,9,0.5776492094993592,74.0,0.5618503118503119,0.5,0.5738277781100674,74.23664122137404,0.5771874702465962,0.5
quixer,100,45,10,0.5769857692718506,74.0,0.5753638253638254,0.5,0.5738423423457691,74.23664122137404,0.7169475387984385,0.5
quixer,100,45,11,0.5769435691833497,74.0,0.6138253638253638,0.5,0.5740342975117778,74.23664122137404,0.7990478910787393,0.5
quixer,100,45,12,0.5772290426492691,74.0,0.6683991683991685,0.5,0.5746169320044626,74.23664122137404,0.8380367514043606,0.5
quixer,100,45,13,0.5784516215324402,74.0,0.566008316008316,0.5,0.5751574574081042,74.23664122137404,0.8574312101304389,0.5
quixer,100,45,14,0.5782951879501342,74.0,0.869022869022869,0.5,0.5741605967965745,74.23664122137404,0.8843568504236885,0.5
quixer,100,45,15,0.5773482692241668,74.0,0.6159043659043659,0.5,0.5722847303361384,74.23664122137404,0.9021803294296867,0.5
