model,sample_size,run_number,epoch,train_loss,train_acc,train_auc,train_bal_acc,val_loss,val_acc,val_auc,val_bal_acc
deit,100,43,0,0.7425953769683837,48.0,0.4760914760914761,0.43659043659043656,0.57241820197069,70.99236641221374,0.6520994001713796,0.4829858135770732
deit,100,43,1,0.5915285110473633,70.0,0.6242203742203742,0.47297297297297297,0.5132878581986172,74.23664122137404,0.798724174045511,0.5
deit,100,43,2,0.5078113794326782,75.0,0.8373180873180873,0.5192307692307693,0.5148296285676592,80.91603053435115,0.8522136532419309,0.670741692849662
deit,100,43,3,0.47513804912567137,86.0,0.9142411642411642,0.818087318087318,0.4713553342655415,81.6793893129771,0.8485004284490146,0.7194135009045035
deit,100,43,4,0.4167621040344238,84.0,0.8762993762993763,0.7671517671517671,0.4265691890516354,79.00763358778626,0.8543463772255546,0.6119394458726078
deit,100,43,5,0.37729032039642335,84.0,0.905925155925156,0.7297297297297297,0.41158791421023944,82.25190839694656,0.8538512805864991,0.718432828715605
deit,100,43,6,0.34162153482437135,89.0,0.9277546777546778,0.8508316008316008,0.4212149110914187,79.9618320610687,0.8385413691326287,0.7441207274112158
deit,100,43,7,0.32918895855546,87.0,0.9261954261954263,0.8497920997920998,0.4170025632581638,80.53435114503817,0.8405598400457013,0.7455584118823193
deit,100,43,8,0.30893449544906615,89.0,0.9303534303534304,0.8633056133056134,0.4121298696703583,83.01526717557252,0.8433780824526327,0.7332476435304198
deit,100,43,9,0.3017399817705154,88.0,0.9287941787941787,0.8440748440748441,0.42509801810934345,81.29770992366412,0.8240121869941922,0.7289345901171094
deit,100,43,10,0.29844451904296876,87.0,0.9345114345114345,0.8248440748440748,0.43233265744820804,82.06106870229007,0.81932781110159,0.7461677615919261
deit,100,43,11,0.29257463216781615,88.0,0.9371101871101872,0.8440748440748441,0.4221415073817013,82.44274809160305,0.8341045415595544,0.7584118823193373
deit,100,43,12,0.30283676147460936,89.0,0.9267151767151768,0.8508316008316008,0.4157856743754321,83.96946564885496,0.8519280205655527,0.7493478053889365
deit,100,43,13,0.2865583443641663,89.0,0.9350311850311851,0.8508316008316008,0.4146355142575184,81.29770992366412,0.8431876606683805,0.7579548700371322
deit,100,43,14,0.2860373508930206,85.0,0.9397089397089397,0.8238045738045738,0.4052386249749715,83.01526717557252,0.8443492335523185,0.755012853470437
deit,100,43,15,0.2633669471740723,89.0,0.9495841995841996,0.8508316008316008,0.41557150646930435,84.16030534351145,0.8485765971627155,0.7361230124726268
