model,sample_size,run_number,epoch,train_loss,train_acc,train_auc,train_bal_acc,val_loss,val_acc,val_auc,val_bal_acc
resnet18,2400,47,0,0.5866292011737824,70.16666666666667,0.773838888888889,0.7016666666666667,0.5501650643348693,72.33333333333333,0.7980888888888888,0.7233333333333334
resnet18,2400,47,1,0.4765357784430186,79.79166666666667,0.8724743055555555,0.7979166666666666,0.43276370644569395,81.66666666666667,0.9043555555555555,0.8166666666666667
resnet18,2400,47,2,0.3868555078903834,86.0,0.9221687500000001,0.86,0.33050589720408124,88.33333333333333,0.9491111111111111,0.8833333333333333
resnet18,2400,47,3,0.2986427036921183,89.5,0.95508125,0.895,0.25207482000192005,92.33333333333333,0.9784444444444444,0.9233333333333333
resnet18,2400,47,4,0.2274147939682007,93.04166666666667,0.9757312499999999,0.9304166666666667,0.19683386236429215,94.0,0.9828888888888889,0.94
resnet18,2400,47,5,0.16260521193345387,95.70833333333333,0.9882090277777777,0.9570833333333333,0.1950326715906461,93.33333333333333,0.9779111111111111,0.9333333333333333
resnet18,2400,47,6,0.10379204933842023,97.79166666666667,0.9963708333333333,0.9779166666666667,0.11788055688142776,98.0,0.9927555555555555,0.98
resnet18,2400,47,7,0.06504518913726012,98.625,0.9992555555555556,0.98625,0.14535330315430958,96.0,0.9892,0.96
resnet18,2400,47,8,0.03807438522577286,99.625,0.9998395833333333,0.99625,0.09251757860183715,97.33333333333333,0.9920444444444445,0.9733333333333334
resnet18,2400,47,9,0.018584204899768034,99.91666666666667,0.9999986111111111,0.9991666666666666,0.08757936745882035,97.66666666666667,0.9920888888888889,0.9766666666666666
resnet18,2400,47,10,0.02388813380462428,99.70833333333333,0.9998222222222223,0.9970833333333333,0.0912013191357255,98.33333333333333,0.9915555555555555,0.9833333333333334
resnet18,2400,47,11,0.01363057612751921,99.91666666666667,0.9999986111111111,0.9991666666666666,0.08740773315231005,97.0,0.9920444444444444,0.97
resnet18,2400,47,12,0.009962547020986676,99.875,0.9999965277777778,0.99875,0.09735776357352734,97.0,0.9913111111111111,0.97
resnet18,2400,47,13,0.005472858622670174,100.0,1.0,1.0,0.08815454615900914,97.33333333333333,0.9919111111111111,0.9733333333333334
resnet18,2400,47,14,0.0068006056919693945,99.95833333333333,0.9999986111111111,0.9995833333333333,0.08464763675816357,98.33333333333333,0.9929777777777777,0.9833333333333334
resnet18,2400,47,15,0.006354012617375702,99.95833333333333,1.0,0.9995833333333333,0.08276305597275496,98.33333333333333,0.9920666666666667,0.9833333333333334
resnet18,2400,47,16,0.005607078236062079,100.0,1.0,1.0,0.08979409262537956,97.0,0.9921333333333333,0.97
resnet18,2400,47,17,0.0019328775505224863,100.0,1.0,1.0,0.09164930490156015,98.33333333333333,0.9917333333333332,0.9833333333333334
resnet18,2400,47,18,0.0016815781655410925,100.0,1.0,1.0,0.08778033913423618,98.0,0.9921777777777777,0.98
resnet18,2400,47,19,0.0013286602648440748,100.0,1.0,1.0,0.08572488437096278,98.33333333333333,0.9921333333333333,0.9833333333333334
resnet18,2400,47,20,0.0013409540286132445,100.0,1.0,1.0,0.08314060363297661,98.33333333333333,0.9922666666666666,0.9833333333333334
resnet18,2400,47,21,0.0022928055045971026,100.0,1.0,1.0,0.11498171307146549,96.66666666666667,0.9910666666666668,0.9666666666666667
resnet18,2400,47,22,0.001874397645588033,100.0,1.0,1.0,0.10632018978397051,97.33333333333333,0.9913777777777777,0.9733333333333334
