model,sample_size,run_number,epoch,train_loss,train_acc,train_auc,train_bal_acc,val_loss,val_acc,val_auc,val_bal_acc
swin,2400,47,0,0.6287208346525828,64.95833333333333,0.7046229166666667,0.6495833333333334,0.6736713544527689,58.666666666666664,0.7560888888888888,0.5866666666666667
swin,2400,47,1,0.5732372458775838,70.16666666666667,0.7726944444444444,0.7016666666666667,0.5267025279998779,79.0,0.8535555555555555,0.79
swin,2400,47,2,0.46616197625796,78.04166666666667,0.8625256944444445,0.7804166666666666,0.4313303252061208,79.66666666666667,0.9002222222222223,0.7966666666666666
swin,2400,47,3,0.43165089110533394,80.70833333333333,0.8819437499999999,0.8070833333333334,0.36811583280563354,85.33333333333333,0.9257333333333334,0.8533333333333333
swin,2400,47,4,0.3456929580370585,85.16666666666667,0.9266458333333334,0.8516666666666667,0.32721710681915284,85.66666666666667,0.9332444444444443,0.8566666666666667
swin,2400,47,5,0.28979265471299487,87.83333333333333,0.9487208333333333,0.8783333333333334,0.27569704174995424,87.33333333333333,0.9532444444444444,0.8733333333333333
swin,2400,47,6,0.23902435501416525,90.04166666666667,0.9657381944444445,0.9004166666666666,0.230067112048467,90.66666666666667,0.9736,0.9066666666666667
swin,2400,47,7,0.19868215387066204,92.0,0.9759875,0.9199999999999999,0.19218134939670561,92.33333333333333,0.9782666666666666,0.9233333333333333
swin,2400,47,8,0.1710456727941831,93.41666666666667,0.9822451388888889,0.9341666666666666,0.1825973415374756,93.0,0.9817777777777777,0.9299999999999999
swin,2400,47,9,0.13579824673632782,95.04166666666667,0.9887534722222222,0.9504166666666667,0.17524120837450027,94.0,0.9834222222222222,0.94
swin,2400,47,10,0.10703309260308742,95.95833333333333,0.9932444444444444,0.9595833333333333,0.1623002856473128,95.66666666666667,0.9837777777777778,0.9566666666666667
swin,2400,47,11,0.08325538498659929,97.16666666666667,0.9958690972222222,0.9716666666666667,0.12766267677148183,97.33333333333333,0.9882222222222222,0.9733333333333334
swin,2400,47,12,0.0692746721021831,97.875,0.9967229166666667,0.97875,0.17379815389712652,96.0,0.9868,0.96
swin,2400,47,13,0.061457303060839574,98.08333333333333,0.9973708333333334,0.9808333333333333,0.13961919317642849,97.66666666666667,0.9887555555555555,0.9766666666666667
swin,2400,47,14,0.0434593429043889,98.58333333333333,0.9988173611111111,0.9858333333333333,0.16804266282046834,96.0,0.9890666666666666,0.96
swin,2400,47,15,0.04113363402274748,98.83333333333333,0.9987628472222223,0.9883333333333333,0.1454640100306521,97.33333333333333,0.9908444444444443,0.9733333333333334
swin,2400,47,16,0.03430239275097847,98.70833333333333,0.9993215277777778,0.9870833333333333,0.14350848483542603,97.66666666666667,0.9921333333333333,0.9766666666666667
swin,2400,47,17,0.03453321411429594,99.125,0.9989951388888889,0.99125,0.18126437730311107,98.0,0.9902666666666666,0.98
swin,2400,47,18,0.023593262033925082,99.25,0.9996541666666666,0.9924999999999999,0.17365955240481223,98.0,0.9884,0.98
swin,2400,47,19,0.025046263199377184,99.25,0.9995777777777778,0.9924999999999999,0.17164307370161017,96.66666666666667,0.9926666666666667,0.9666666666666667
swin,2400,47,20,0.020081610071938486,99.29166666666667,0.9997340277777778,0.9929166666666667,0.15231885246932506,97.33333333333333,0.9940888888888889,0.9733333333333334
swin,2400,47,21,0.023418870113916152,99.20833333333333,0.9996222222222222,0.9920833333333334,0.16535818047006615,98.0,0.9927333333333332,0.98
swin,2400,47,22,0.01935489127189309,99.20833333333333,0.9997638888888889,0.9920833333333334,0.1935225400654599,97.33333333333333,0.9884444444444445,0.9733333333333334
swin,2400,47,23,0.012528165687108413,99.58333333333333,0.9998708333333333,0.9958333333333333,0.18372143799536086,97.66666666666667,0.9919111111111111,0.9766666666666667
swin,2400,47,24,0.009357312305898329,99.66666666666667,0.9999597222222222,0.9966666666666667,0.19000773395954942,98.0,0.9918888888888888,0.98
swin,2400,47,25,0.01004292511633442,99.66666666666667,0.9999666666666667,0.9966666666666667,0.2218788897168512,97.0,0.9888444444444444,0.97
swin,2400,47,26,0.010174840987407757,99.66666666666667,0.9999416666666666,0.9966666666666667,0.20177065301531305,98.33333333333333,0.9877111111111111,0.9833333333333334
swin,2400,47,27,0.010260864026786293,99.54166666666667,0.9999430555555555,0.9954166666666666,0.17963250175118448,97.66666666666667,0.9922666666666666,0.9766666666666667
swin,2400,47,28,0.017711729826502657,99.375,0.9998041666666667,0.99375,0.1671623582051446,97.33333333333333,0.9940444444444443,0.9733333333333334
swin,2400,47,29,0.007108900214370805,99.79166666666667,0.9999784722222221,0.9979166666666667,0.18899948883025597,98.0,0.9892,0.98
swin,2400,47,30,0.011236492717919948,99.79166666666667,0.9998597222222222,0.9979166666666667,0.1825853859897082,98.0,0.9934222222222223,0.98
swin,2400,47,31,0.009499999831847768,99.625,0.9999472222222222,0.9962500000000001,0.15380206325401863,97.33333333333333,0.9952444444444445,0.9733333333333334
swin,2400,47,32,0.01424348716681076,99.5,0.9998541666666666,0.995,0.16885390143686285,97.66666666666667,0.9944444444444445,0.9766666666666667
swin,2400,47,33,0.004841226155634407,99.95833333333333,0.9999951388888889,0.9995833333333333,0.18545071787465228,97.66666666666667,0.9936222222222223,0.9766666666666667
swin,2400,47,34,0.011148539003819073,99.66666666666667,0.9999243055555556,0.9966666666666667,0.38293500115474066,93.66666666666667,0.9930222222222223,0.9366666666666666
swin,2400,47,35,0.013581813256841997,99.58333333333333,0.9998152777777777,0.9958333333333333,0.19197707495851016,98.0,0.9960444444444445,0.98
swin,2400,47,36,0.013203934452418858,99.58333333333333,0.9998826388888888,0.9958333333333333,0.17389173451811074,97.33333333333333,0.9955111111111111,0.9733333333333334
swin,2400,47,37,0.007547567299334332,99.66666666666667,0.9999715277777778,0.9966666666666667,0.21686073878518072,96.33333333333333,0.9944000000000001,0.9633333333333334
swin,2400,47,38,0.01030451297997691,99.70833333333333,0.999932638888889,0.9970833333333333,0.2405944838035551,97.66666666666667,0.9895777777777777,0.9766666666666667
swin,2400,47,39,0.009197757956318735,99.83333333333333,0.9999319444444444,0.9983333333333333,0.22641160096449311,97.66666666666667,0.9931555555555556,0.9766666666666667
swin,2400,47,40,0.009080517747242993,99.70833333333333,0.9999409722222222,0.9970833333333333,0.2197902792871173,97.33333333333333,0.9941777777777778,0.9733333333333334
swin,2400,47,41,0.007791178327067124,99.79166666666667,0.9999541666666667,0.9979166666666667,0.23151671613626,97.66666666666667,0.9928444444444445,0.9766666666666667
swin,2400,47,42,0.004944577544559555,99.875,0.9999812499999999,0.99875,0.2487453932907859,98.0,0.9907555555555555,0.98
swin,2400,47,43,0.006789313245590165,99.79166666666667,0.9999715277777778,0.9979166666666667,0.22437437169792246,97.66666666666667,0.9926666666666667,0.9766666666666667
swin,2400,47,44,0.01113648136091797,99.58333333333333,0.9999236111111112,0.9958333333333333,0.14050889520517862,97.33333333333333,0.9955999999999999,0.9733333333333334
swin,2400,47,45,0.01143800119192747,99.58333333333333,0.999926388888889,0.9958333333333333,0.21197957859374583,96.66666666666667,0.9970666666666668,0.9666666666666666
swin,2400,47,46,0.010116479345379048,99.54166666666667,0.9999395833333333,0.9954166666666666,0.1667847811197862,96.0,0.9977777777777778,0.96
swin,2400,47,47,0.014010041648446835,99.83333333333333,0.99926875,0.9983333333333333,0.17599536548176425,98.0,0.9976,0.98
swin,2400,47,48,0.006524688590305535,99.79166666666667,0.99996875,0.9979166666666667,0.2101777312574753,97.33333333333333,0.9942666666666667,0.9733333333333334
swin,2400,47,49,0.009955333418159474,99.75,0.99990625,0.9975,0.25956887462974315,97.33333333333333,0.9891111111111112,0.9733333333333334
swin,2400,47,50,0.007847913341355858,99.83333333333333,0.9998784722222223,0.9983333333333333,0.2528424924232483,97.33333333333333,0.9949333333333332,0.9733333333333334
swin,2400,47,51,0.009315812869164499,99.66666666666667,0.9999277777777779,0.9966666666666667,0.2568245806994431,97.33333333333333,0.9916222222222222,0.9733333333333334
swin,2400,47,52,0.0023008775058315223,100.0,1.0,1.0,0.23935264208078783,98.0,0.9928888888888888,0.98
swin,2400,47,53,0.0023126170691724233,100.0,1.0,1.0,0.22213373114376736,97.66666666666667,0.9938888888888889,0.9766666666666667
swin,2400,47,54,0.002713877655452279,99.875,0.9999972222222222,0.99875,0.23532911186183242,97.0,0.9958222222222222,0.97
swin,2400,47,55,0.0223424601291966,99.625,0.9995649305555556,0.9962500000000001,0.12295326710872663,97.66666666666667,0.9977333333333334,0.9766666666666667
